entid,q405,q405_2,q405_3,q405_4
af2c3309-8322-4598-9d4d-be7a586b73ec,Quail,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Rebor machine,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Spool gun,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Stretcher,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Tower warmer,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Tyre repairer,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Washing machine,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Water pump machine,0,0,0
af2c3309-8322-4598-9d4d-be7a586b73ec,Welder,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Atlas,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Circular machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Clipper,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Cutter,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Drier,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Filer,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Grinder,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Hair dryer,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Ice cream maker,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Industrial sewing machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Jigsaw machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Lister,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Mill,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Mixer,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Packing machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Photocopier,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Pressing Iron,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Quail,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Rebor machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Spool gun,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Stretcher,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Tower warmer,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Tyre repairer,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Washing machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Water pump machine,0,0,0
b24cddf3-5a1d-4425-9baa-6bdbd02c1a3c,Welder,1,4,55
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Atlas,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Circular machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Clipper,4,4,1
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Cutter,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Drier,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Filer,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Grinder,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Hair dryer,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Ice cream maker,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Industrial sewing machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Jigsaw machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Lister,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Mill,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Mixer,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Packing machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Photocopier,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Pressing Iron,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Quail,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Rebor machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Spool gun,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Stretcher,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Tower warmer,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Tyre repairer,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Washing machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Water pump machine,0,0,0
b4e92ed8-c711-4b3c-912a-8ded0fe55209,Welder,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Atlas,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Circular machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Clipper,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Cutter,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Drier,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Filer,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Grinder,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Hair dryer,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Ice cream maker,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Industrial sewing machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Jigsaw machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Lister,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Mill,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Mixer,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Packing machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Photocopier,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Pressing Iron,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Quail,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Rebor machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Spool gun,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Stretcher,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Tower warmer,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Tyre repairer,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Washing machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Water pump machine,0,0,0
b5946500-b603-47a2-97e8-5ed1e0b2f2c3,Welder,1,4,10
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Atlas,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Circular machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Clipper,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Cutter,2,4,1
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Drier,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Filer,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Grinder,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Hair dryer,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Ice cream maker,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Industrial sewing machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Jigsaw machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Lister,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Mill,2,4,1
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Mixer,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Packing machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Photocopier,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Pressing Iron,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Quail,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Rebor machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Spool gun,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Stretcher,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Tower warmer,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Tyre repairer,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Washing machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Water pump machine,0,0,0
b8fbea21-bc94-4fb0-b5ac-aaf48496472b,Welder,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Atlas,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Circular machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Clipper,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Cutter,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Drier,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Filer,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Grinder,2,4,1
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Hair dryer,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Ice cream maker,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Industrial sewing machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Jigsaw machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Lister,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Mill,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Mixer,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Packing machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Photocopier,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Pressing Iron,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Quail,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Rebor machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Spool gun,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Stretcher,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Tower warmer,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Tyre repairer,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Washing machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Water pump machine,0,0,0
c322aa19-06be-4ab3-a6a7-b9b43cf546bf,Welder,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Atlas,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Circular machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Clipper,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Cutter,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Drier,3,4,5
c3c563a6-f3bc-4645-8198-e5030bdb5005,Filer,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Grinder,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Hair dryer,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Ice cream maker,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Industrial sewing machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Jigsaw machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Lister,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Mill,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Mixer,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Packing machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Photocopier,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Pressing Iron,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Quail,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Rebor machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Spool gun,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Stretcher,3,4,2
c3c563a6-f3bc-4645-8198-e5030bdb5005,Tower warmer,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Tyre repairer,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Washing machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Water pump machine,0,0,0
c3c563a6-f3bc-4645-8198-e5030bdb5005,Welder,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Atlas,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Circular machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Clipper,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Cutter,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Drier,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Filer,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Grinder,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Hair dryer,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Ice cream maker,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Industrial sewing machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Jigsaw machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Lister,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Mill,1,4,1
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Mixer,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Packing machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Photocopier,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Pressing Iron,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Quail,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Rebor machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Spool gun,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Stretcher,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Tower warmer,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Tyre repairer,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Washing machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Water pump machine,0,0,0
ca63dc66-16c8-4af6-b00d-48a1a12a403c,Welder,1,4,53
d14445fd-3769-49cd-bc16-3be12ee03b02,Atlas,2,4,1600
d14445fd-3769-49cd-bc16-3be12ee03b02,Circular machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Clipper,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Cutter,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Drier,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Filer,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Grinder,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Hair dryer,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Ice cream maker,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Industrial sewing machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Jigsaw machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Lister,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Mill,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Mixer,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Packing machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Photocopier,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Pressing Iron,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Quail,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Rebor machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Spool gun,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Stretcher,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Tower warmer,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Tyre repairer,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Washing machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Water pump machine,0,0,0
d14445fd-3769-49cd-bc16-3be12ee03b02,Welder,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Atlas,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Circular machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Clipper,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Cutter,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Drier,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Filer,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Grinder,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Hair dryer,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Ice cream maker,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Industrial sewing machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Jigsaw machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Lister,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Mill,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Mixer,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Packing machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Photocopier,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Pressing Iron,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Quail,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Rebor machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Spool gun,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Stretcher,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Tower warmer,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Tyre repairer,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Washing machine,0,0,0
d2afd566-7d46-4e41-af0c-6a9675f2c658,Water pump machine,1,2,1500
d2afd566-7d46-4e41-af0c-6a9675f2c658,Welder,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Atlas,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Circular machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Clipper,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Cutter,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Drier,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Filer,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Grinder,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Hair dryer,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Ice cream maker,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Industrial sewing machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Jigsaw machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Lister,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Mill,1,2,75
d2f38ef5-337a-4903-9266-0e90b197491d,Mixer,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Packing machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Photocopier,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Pressing Iron,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Quail,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Rebor machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Spool gun,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Stretcher,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Tower warmer,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Tyre repairer,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Washing machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Water pump machine,0,0,0
d2f38ef5-337a-4903-9266-0e90b197491d,Welder,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Atlas,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Circular machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Clipper,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Cutter,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Drier,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Filer,2,1,1
dbee5496-1407-4e0d-b1fd-86716944c093,Grinder,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Hair dryer,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Ice cream maker,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Industrial sewing machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Jigsaw machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Lister,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Mill,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Mixer,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Packing machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Photocopier,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Pressing Iron,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Quail,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Rebor machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Spool gun,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Stretcher,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Tower warmer,0,0,0
