entid,q405,q405_2,q405_3,q405_4
dbee5496-1407-4e0d-b1fd-86716944c093,Tyre repairer,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Washing machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Water pump machine,0,0,0
dbee5496-1407-4e0d-b1fd-86716944c093,Welder,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Atlas,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Circular machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Clipper,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Cutter,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Drier,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Filer,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Grinder,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Hair dryer,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Ice cream maker,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Industrial sewing machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Jigsaw machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Lister,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Mill,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Mixer,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Packing machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Photocopier,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Pressing Iron,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Quail,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Rebor machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Spool gun,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Stretcher,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Tower warmer,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Tyre repairer,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Washing machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Water pump machine,0,0,0
e0b5ae47-abec-4b7b-958f-cbe4e34d918f,Welder,1,4,5
e2a104dc-f425-491b-a169-2d16bc63e2dd,Atlas,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Circular machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Clipper,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Cutter,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Drier,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Filer,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Grinder,1,4,99
e2a104dc-f425-491b-a169-2d16bc63e2dd,Hair dryer,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Ice cream maker,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Industrial sewing machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Jigsaw machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Lister,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Mill,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Mixer,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Packing machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Photocopier,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Pressing Iron,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Quail,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Rebor machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Spool gun,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Stretcher,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Tower warmer,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Tyre repairer,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Washing machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Water pump machine,0,0,0
e2a104dc-f425-491b-a169-2d16bc63e2dd,Welder,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Atlas,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Circular machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Clipper,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Cutter,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Drier,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Filer,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Grinder,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Hair dryer,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Ice cream maker,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Industrial sewing machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Jigsaw machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Lister,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Mill,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Mixer,2,4,1
e51a6db9-e646-489c-b62f-583069f9f63e,Packing machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Photocopier,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Pressing Iron,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Quail,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Rebor machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Spool gun,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Stretcher,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Tower warmer,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Tyre repairer,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Washing machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Water pump machine,0,0,0
e51a6db9-e646-489c-b62f-583069f9f63e,Welder,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Atlas,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Circular machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Clipper,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Cutter,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Drier,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Filer,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Grinder,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Hair dryer,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Ice cream maker,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Industrial sewing machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Jigsaw machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Lister,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Mill,1,2,75
e755ffac-a0fa-4133-8b82-9463d0e6a703,Mill,1,2,75
e755ffac-a0fa-4133-8b82-9463d0e6a703,Mixer,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Packing machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Photocopier,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Pressing Iron,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Quail,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Rebor machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Spool gun,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Stretcher,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Tower warmer,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Tyre repairer,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Washing machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Water pump machine,0,0,0
e755ffac-a0fa-4133-8b82-9463d0e6a703,Welder,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Atlas,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Circular machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Clipper,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Cutter,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Drier,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Filer,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Grinder,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Hair dryer,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Ice cream maker,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Industrial sewing machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Jigsaw machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Lister,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Mill,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Mixer,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Packing machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Photocopier,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Pressing Iron,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Quail,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Rebor machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Spool gun,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Stretcher,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Tower warmer,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Tyre repairer,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Washing machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Water pump machine,0,0,0
e99da6cb-752a-4ad7-995e-52c638102b31,Welder,1,4,1
e99da6cb-752a-4ad7-995e-52c638102b31,Welder,1,4,1
edc4429e-de6a-4996-820b-72f15156d85d,Atlas,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Circular machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Clipper,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Cutter,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Drier,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Filer,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Grinder,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Hair dryer,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Ice cream maker,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Industrial sewing machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Jigsaw machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Lister,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Mill,3,4,1
edc4429e-de6a-4996-820b-72f15156d85d,Mixer,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Packing machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Photocopier,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Pressing Iron,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Quail,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Rebor machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Spool gun,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Stretcher,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Tower warmer,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Tyre repairer,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Washing machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Water pump machine,0,0,0
edc4429e-de6a-4996-820b-72f15156d85d,Welder,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Atlas,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Circular machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Clipper,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Cutter,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Drier,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Filer,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Grinder,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Hair dryer,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Ice cream maker,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Industrial sewing machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Jigsaw machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Lister,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Mill,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Mixer,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Packing machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Photocopier,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Pressing Iron,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Quail,4,4,1
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Rebor machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Spool gun,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Stretcher,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Tower warmer,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Tyre repairer,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Washing machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Water pump machine,0,0,0
f038bd8d-ba1a-4942-b2fa-dd4877887a35,Welder,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Atlas,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Circular machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Clipper,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Cutter,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Drier,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Filer,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Grinder,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Hair dryer,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Ice cream maker,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Industrial sewing machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Jigsaw machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Lister,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Mill,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Mixer,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Packing machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Photocopier,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Pressing Iron,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Quail,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Rebor machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Spool gun,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Stretcher,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Tower warmer,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Tyre repairer,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Washing machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Water pump machine,0,0,0
f38cb8f1-2e3d-411c-a5cc-7811735d1d04,Welder,1,4,53
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Atlas,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Circular machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Clipper,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Cutter,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Drier,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Filer,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Grinder,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Hair dryer,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Ice cream maker,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Industrial sewing machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Jigsaw machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Lister,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Mill,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Mixer,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Packing machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Photocopier,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Pressing Iron,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Quail,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Rebor machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Spool gun,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Stretcher,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Tower warmer,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Tyre repairer,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Washing machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Water pump machine,0,0,0
f74e974f-2cbd-4dd6-bcef-ca8c44da2e1b,Welder,2,4,1
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Atlas,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Circular machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Clipper,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Cutter,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Drier,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Filer,1,4,1
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Grinder,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Hair dryer,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Ice cream maker,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Industrial sewing machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Jigsaw machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Lister,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Mill,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Mixer,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Packing machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Photocopier,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Pressing Iron,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Quail,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Rebor machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Spool gun,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Stretcher,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Tower warmer,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Tyre repairer,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Washing machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Water pump machine,0,0,0
fadfbae0-67bc-42b9-a91a-9ec54e20c389,Welder,1,4,1
fd4abeea-0441-4184-8785-50301b1a658a,Atlas,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Circular machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Clipper,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Cutter,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Drier,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Filer,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Grinder,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Hair dryer,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Ice cream maker,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Industrial sewing machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Jigsaw machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Lister,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Mill,1,4,20
fd4abeea-0441-4184-8785-50301b1a658a,Mill,1,4,20
fd4abeea-0441-4184-8785-50301b1a658a,Mixer,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Packing machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Photocopier,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Pressing Iron,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Quail,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Rebor machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Spool gun,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Stretcher,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Tower warmer,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Tyre repairer,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Washing machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Water pump machine,0,0,0
fd4abeea-0441-4184-8785-50301b1a658a,Welder,0,0,0
